stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
9259,9259,"WB SOUTHLND DR@BRADBURY DR SW",,  50.961566,-114.099786,,,0
9260,9260,"NB 16 AV@46 ST NW",,  51.071803,-114.162953,,,0
9261,9261,"Fish Creek-Lacombe Station NB",,  50.923698,-114.073153,,,0
9262,9262,"Canyon Meadows LRT Station nb",,  50.936411,-114.069679,,,0
9263,9263,"Anderson LRT Station SB",,  50.954255,-114.074636,,,0
9264,9264,"Canyon Meadows LRT Station sb",,  50.936399,-114.069921,,,0
9265,9265,"EB 5 AV@6 ST SW",,  51.048694,-114.076449,,,0
9266,9266,"NB 8 ST@68 AV NE",,  51.116377,-114.044523,,,0
9267,9267,"SB 50 ST@RICHMOND RD SW",,  51.017096,-114.159978,,,0
9268,9268,"SB 45 ST@30 AV SW",,  51.026343,-114.152581,,,0
9269,9269,"SB STRATHCONA BV@BOW TR SW",,  51.051015,-114.182990,,,0
9270,9270,"NB STRATHCONA BV@BOW TR SW",,  51.050724,-114.182494,,,0
9271,9271,"WB Quarry Park Bv @ Quarry Park Rd",,  50.963541,-114.008046,,,0
9273,9273,"EB ARBR LK WY@ARBR SUMMIT CL NW",,  51.137758,-114.188147,,,0
9274,9274,"WB 72 AV@HUNTRDG GA NE",,  51.118429,-114.067073,,,0
9275,9275,"EB WENTWORTH DR@WENTWORTH PL SW",,  51.054167,-114.205590,,,0
9276,9276,"WB WENTWORTH DR@77 ST SW",,  51.054330,-114.199643,,,0
9277,9277,"WB WENTWORTH DR@700 WENTWORTH PL SW",,  51.054375,-114.206034,,,0
9278,9278,"NB WENTWORTH DR@WENTWORTH RD SW",,  51.056706,-114.207606,,,0
9279,9279,"WB STRATHCONA DR@69 ST SW",,  51.048052,-114.188435,,,0
9280,9280,"WB STRATHCONA DR@STRATHRDG PL SW",,  51.050281,-114.192481,,,0
9281,9281,"WB STRATHCONA DR@STRATHRDG WY SW",,  51.051370,-114.195484,,,0
9282,9282,"WB STRATHCONA DR@STRATHLEA MR SW",,  51.051096,-114.204319,,,0
9283,9283,"SB STRATHCONA DR@STRATHLEA CR SW",,  51.050447,-114.207255,,,0
9284,9284,"NB STRATHCONA DR@STRATHLEA AV SW",,  51.049336,-114.207836,,,0
9285,9285,"EB STRATHCONA DR@STRATHLEA GR SW",,  51.050698,-114.206127,,,0
9286,9286,"EB STRATHCONA DR@STRATHLEA PL SW",,  51.051528,-114.203209,,,0
9287,9287,"EB STRATHCONA DR@STRATHRDG GV SW",,  51.050854,-114.194602,,,0
9288,9288,"EB STRATHCONA DR@STRATHRDG GD SW",,  51.049843,-114.191480,,,0
9289,9289,"EB STRATHCONA DR@69 ST SW",,  51.047454,-114.187487,,,0
9290,9290,"EB TARAVISTA DR @ SADDLETOWNE CI NE",,  51.121288,-113.942775,,,0
9291,9291,"NB CRANSTON DR@CRANLEIGH GA SE",,  50.888773,-113.987742,,,0
9292,9292,"EB TARAVISTA DR @ TARACOVE ESTATE DR NE",,  51.121233,-113.939320,,,0
9293,9293,"SB SHAWVILLE BV@SHAWVILLE GA SE",,  50.898953,-114.063128,,,0
9294,9294,"NB BANNISTER RD@146 AV SE",,  50.921880,-114.069539,,,0
9295,9295,"NB BANNISTER RD@145 AV SE",,  50.924797,-114.069996,,,0
9296,9296,"EB SHAWVILLE GA@6 ST SW",,  50.897847,-114.071390,,,0
9297,9297,"SB SHAWVILLE WY@162 AV SE",,  50.902566,-114.069472,,,0
9299,9299,"EB SHAWVILLE GA@W OF SHAWVILLE LI SE",,  50.898449,-114.067427,,,0
9300,9300,"EB EVERGR DR@EVERGR HL SW",,  50.926975,-114.101014,,,0
9301,9301,"EB 162 AV@SHAWVILLE BV SE",,  50.904272,-114.064685,,,0
9302,9302,"NB BANNISTER RD@153 AV SE",,  50.915892,-114.066785,,,0
9303,9303,"NB BANNISTER RD@151 AV SE",,  50.917611,-114.067872,,,0
9304,9304,"NB BANNISTER RD@149 AV SE",,  50.919473,-114.068609,,,0
9305,9305,"WB 162 AV@SHAWVILLE BV SE",,  50.904024,-114.067005,,,0
9306,9306,"SB EVERGR DR@EVERGR RO SW",,  50.920460,-114.102345,,,0
9307,9307,"NB 69 ST@SPRBANK BV SW",,  51.017908,-114.190916,,,0
9308,9308,"SB SHAWVILLE BV@HOME DEPOT",,  50.896778,-114.061786,,,0
9309,9309,"NB NOSE HL DR@JOHN LAURIE BV NW",,  51.128318,-114.193567,,,0
9310,9310,"SB 51 ST@30 AV SW",,  51.026739,-114.161100,,,0
9311,9311,"WB WOODPARK BV @ WOODACRES DR SW",,  50.936225,-114.122561,,,0
9312,9312,"SB SHAWNEE DR@S OF SHAWNEE GD SW",,  50.928119,-114.090952,,,0
9313,9313,"EB 162 AV@6 ST SW",,  50.902509,-114.075422,,,0
9314,9314,"EB FISHCREEK BV@EVERWILLOW PA SW",,  50.917513,-114.102129,,,0
9315,9315,"SB TARACOVE RD @ TARAVISTA DR NE",,  51.120038,-113.936612,,,0
9316,9316,"SB LK FRASER DR@N OF CNYN MDWS DR SE",,  50.932117,-114.065266,,,0
9317,9317,"NB BONAVENTURE DR @ 135 AV SE",,  50.932231,-114.063351,,,0
9318,9318,"NB BONAVENTURE DR @ LAKE SIMCOE CR SE",,  50.934838,-114.064724,,,0
9319,9319,"SB BNVENTURE DR@LAKE BNVISTA DR SE",,  50.945609,-114.060229,,,0
9320,9320,"SB BNVENTURE DR@LAKE ADAMS CR SE",,  50.943361,-114.061325,,,0
9321,9321,"SB BNVENTURE DR@LAKE BNVISTA DR SE",,  50.941037,-114.062981,,,0
9322,9322,"SB BNVENTURE DR@LAKE FRASER WY SE",,  50.939022,-114.064062,,,0
9323,9323,"SB BNVENTURE DR@129 AV SE",,  50.936540,-114.064788,,,0
9324,9324,"SB LK FRASER DR@N END OF AVNIDA PL",,  50.942734,-114.068241,,,0
9325,9325,"SB LAKE FRASER DR@N OF LK FRASER GA SE",,  50.940529,-114.067811,,,0
9326,9326,"NB BONAVENTURE DR @ LAKE BONAVISTA DR SE",,  50.941733,-114.062069,,,0
9327,9327,"NB BONAVENTURE DR @ LAKE MORAINE RD SE",,  50.944004,-114.060445,,,0
9328,9328,"NB LK BONAVISTA DR @ LK WASA GR SE",,  50.946135,-114.065393,,,0
9329,9329,"EB LK BNVISTA DR@LAKE ROSEN CR SE",,  50.946724,-114.062380,,,0
9330,9330,"WB BNVENTURE DR@W OF FAIRMT DR SE",,  50.954471,-114.066406,,,0
9331,9331,"WB WILLOW PK DR @ BONVENTURE DR SE",,  50.957944,-114.069662,,,0
9332,9332,"NB BONAVENTURE DR @ 129 AV SE",,  50.937062,-114.064456,,,0
9333,9333,"NB BONAVENTURE DR @ LAKE FRASER WY SE",,  50.939670,-114.063366,,,0
9334,9334,"WB BNVENTURE DR@FAIRMT DR SE",,  50.954041,-114.061434,,,0
9335,9335,"NB UNVRSTY DR@14 AV NW",,  51.064312,-114.119317,,,0
9336,9336,"EB 5 AV@PENSVILLE CL SE",,  51.048464,-113.943837,,,0
9337,9337,"WB 5 AV@PENSVILLE RD SE",,  51.048611,-113.944983,,,0
9338,9338,"EB 5 AV@58 ST SE",,  51.048458,-113.949089,,,0
9339,9339,"EB MEMORIAL DR@PENBKE DR SE",,  51.052288,-113.941131,,,0
9340,9340,"EB HIDDEN CRK DR@HIDDEN CRK GR NW",,  51.155043,-114.103711,,,0
9341,9341,"NB HIDDEN CRK BV@N OF HIDDEN CRK RD NW",,  51.157702,-114.101371,,,0
9342,9342,"EB HIDDEN CRK WY@HIDDEN CRK BV NW",,  51.159968,-114.100256,,,0
9343,9343,"SB TARACOVE RD @ TARALEA BAY NE",,  51.117263,-113.937124,,,0
9344,9344,"WB HIDDEN CRK WY@HIDDEN CRK PT NW",,  51.159542,-114.095777,,,0
9345,9345,"SB HIDDEN CRK BV@HIDDEN CRK HT NW",,  51.159599,-114.100966,,,0
9346,9346,"SB HIDDEN CRK BV@HIDDEN CRK RD NW",,  51.156932,-114.101147,,,0
9347,9347,"WB HIDDEN CRK DR@HIDDEN CRK PL NW",,  51.154821,-114.104898,,,0
9348,9348,"WB 64 AV @ MARTINGROVE DR NE",,  51.110745,-113.954474,,,0
9349,9349,"WB COUGR RDG DR@COURGARSTONE CR SW",,  51.071672,-114.212459,,,0
9350,9350,"WB COUGR RDG DR@COUGRSTONE TC SW",,  51.072936,-114.216023,,,0
9351,9351,"SB COUGR RDG DR@COUGRSTONE GA SW",,  51.072121,-114.219570,,,0
9352,9352,"SB COUGR RDG DR@S OF COUGRSTONE PL SW",,  51.068363,-114.216997,,,0
9353,9353,"NB ROCKY VISTA DR@EAMON RD NW",,  51.137720,-114.239376,,,0
9354,9354,"EB ROCKY VISTA DR@ROCKY VISTA TC NW",,  51.138301,-114.236554,,,0
9356,9356,"NB ROCKY RDG RD@ROCKY HIGHLND RD NW",,  51.145931,-114.233996,,,0
9358,9358,"WB COUGR RDG DR@COUGR RDG CI SW",,  51.070431,-114.201526,,,0
9360,9360,"WB 114 AV@48 ST SE",,  50.950626,-113.966298,,,0
9361,9361,"EB MARTIN CROSSING DR @ MARTIN CROSSING CR NE",,  51.117848,-113.956065,,,0
9362,9362,"WB MARTINDALE BV@MARTINDALE DR NE",,  51.114211,-113.953203,,,0
9363,9363,"WB MARTINDALE BV@MARTINBK GA NE",,  51.114399,-113.955906,,,0
9364,9364,"WB DSCVY RDG BV@DSCVY RDG HL SW",,  51.015329,-114.214671,,,0
9365,9365,"EB DSCVY RDG BV@DSCVY RDG LN SW",,  51.015154,-114.213370,,,0
9366,9366,"WB DSCVY RDG BV@DSCVY RDG GA SW",,  51.011756,-114.201041,,,0
9367,9367,"WB DSCVY RDG BV@W OF DSCVY RDG LI SW",,  51.012254,-114.207213,,,0
9368,9368,"EB DSCVY RDG BV@DSCVY RDG LI SW",,  51.011617,-114.206139,,,0
9369,9369,"EB DSCVY RDG BV@DSCVY DR SW",,  51.012028,-114.198914,,,0
9370,9370,"SB 69 ST@SPRBANK GA SW",,  51.020446,-114.189108,,,0
9371,9371,"SB 69 ST@SPRBANK BV SW",,  51.017180,-114.192087,,,0
9372,9372,"NB 69 ST@SPRBANK GA SW",,  51.021263,-114.187918,,,0
9373,9373,"Lynnview Rd @ SLeg of Lynnview Wy SE sb fs",,  50.994720,-114.021477,,,0
9374,9374,"McKenzie Towne Dr @ McKenzie Towne Gt SE wb",,  50.911377,-113.955137,,,0
9377,9377,"EB COVNTRY HLS WY@COVNTRY HLS BV NE",,  51.163394,-114.055594,,,0
9378,9378,"EB COVNTRY HLS WY@COVNTRY GD NE",,  51.164607,-114.051282,,,0
9379,9379,"114 Ave @ E of 24 St SE eb",,  50.951763,-113.997041,,,0
9380,9380,"WB CNTRY HLS BV@CNTRY VLGE WY NE",,  51.154299,-114.061651,,,0
9381,9381,"EB COVNTRY HLS WY@W OF COVEWOOD LI NE",,  51.164729,-114.047211,,,0
9382,9382,"EB COVNTRY HLS WY@COVETTE BA NE",,  51.165053,-114.044716,,,0
9383,9383,"WB PNRAMA HLS WY@PNRAMA HLS RD NW",,  51.153802,-114.074083,,,0
9384,9384,"EB DSCVY RDG BV@DSCVY RDG MR SW",,  51.015696,-114.218371,,,0
9385,9385,"Whitehorn LRT Station nb",,  51.087000,-113.981586,,,0
9386,9386,"Somerset-Bridlewood LRT Station",,  50.898730,-114.068945,,,0
9387,9387,"Fish Creek-Lacombe Station SB",,  50.923722,-114.073394,,,0
9388,9388,"EB CNTRY HLS BV@CNTRY HLS SQ NW",,  51.148732,-114.072788,,,0
9389,9389,"NB PNRAMA HLS WY@PNRAMA HLS LN NW",,  51.153231,-114.069986,,,0
9390,9390,"Somerset-Bridlewood LRT Station",,  50.898760,-114.068687,,,0
9391,9391,"Shawnessy LRT Station nb",,  50.910769,-114.070508,,,0
9392,9392,"Shawnessy LRT Station sb",,  50.910736,-114.070652,,,0
9393,9393,"NB SHAWVILLE BV@SHAWVILLE RD SE",,  50.902369,-114.064862,,,0
9395,9395,"nb SADDLETOWNE CI @ 80 AV NE",,  51.125734,-113.944268,,,0
9396,9396,"Martindale LRT Station nb",,  51.117392,-113.967957,,,0
9397,9397,"EB TUSC DR@TUSC RDG CL NW",,  51.118745,-114.250583,,,0
9398,9398,"Saddletowne LRT Station nb",,  51.125776,-113.948282,,,0
9399,9399,"EB 90 AV@44 ST SE",,  50.972177,-113.969025,,,0
9400,9400,"WB 16 AV@19 ST NW",,  51.067135,-114.107978,,,0
9401,9401,"WB 16 AV@BNF TR NW",,  51.067108,-114.111249,,,0
9402,9402,"EB 16 AV@BNF TR NW",,  51.067082,-114.116375,,,0
9403,9403,"SB 19 ST@16 AV NW",,  51.066467,-114.106421,,,0
9404,9404,"EB 16 AV@10 ST NW",,  51.066754,-114.083962,,,0
9405,9405,"EB 16 AV@8 ST NW",,  51.066766,-114.080849,,,0
9407,9407,"EB 16 AV@4 ST NW",,  51.066832,-114.070895,,,0
9408,9408,"EB 16 AV@2 ST NW",,  51.066827,-114.066755,,,0
9409,9409,"EB 16 AV@RUSSET RD NE",,  51.066801,-114.042902,,,0
9410,9410,"SB RUSSET RD@13 AV NE",,  51.064682,-114.042680,,,0
9411,9411,"SB RUSSET RD@REMINGTON RD NE",,  51.061577,-114.041565,,,0
9412,9412,"WB CHILD AV@BANTRY ST NE",,  51.058854,-114.035630,,,0
9413,9413,"WB 8 AV@REGAL CR NE",,  51.059691,-114.037403,,,0
9414,9414,"NB RUSSET RD@REMINGTON RD NE",,  51.062130,-114.042072,,,0
9415,9415,"NB RUSSET RD@REGAL CR NE",,  51.063688,-114.042515,,,0
9416,9416,"NB RUSSET RD@15 AV NE",,  51.066329,-114.042375,,,0
9417,9417,"EB 8 AV@16A ST NE",,  51.059403,-114.019737,,,0
9418,9418,"WB 8 AV@17A ST NE",,  51.059903,-114.018178,,,0
9419,9419,"WB 8 AV@16A ST NE",,  51.059250,-114.020789,,,0
9420,9420,"WB 24 AV@23 ST NE",,  51.074322,-114.004828,,,0
9421,9421,"WB 24 AV@W OF 22 ST NE",,  51.074322,-114.007284,,,0
9422,9422,"EB 24 AV@21 ST NE",,  51.074197,-114.008349,,,0
9423,9423,"EB 23 AV@23 ST NE",,  51.073293,-114.003267,,,0
9424,9424,"EB 16 AV@MONCTON RD NE",,  51.067318,-114.044825,,,0
9425,9425,"WB 16 AV@6 ST NE",,  51.067092,-114.049065,,,0
9426,9426,"WB 16 AV@5 ST NE",,  51.067027,-114.051139,,,0
9427,9427,"WB 16 AV@4 ST NE",,  51.067068,-114.053806,,,0
9428,9428,"WB 16 AV@1 ST NE",,  51.067069,-114.060644,,,0
9429,9429,"WB 16 AV@2 ST NW",,  51.067096,-114.068166,,,0
9430,9430,"WB 16 AV@4 ST NW",,  51.067068,-114.072050,,,0
9433,9433,"WB 16 AV@8 ST NW",,  51.067061,-114.081830,,,0
9434,9434,"WB 16 AV@10 ST NW",,  51.067046,-114.085942,,,0
9435,9435,"NB UNVRSTY DR@16 AV NW",,  51.071105,-114.125219,,,0
9436,9436,"NB UNVRSTY DR@UNWIN RD NW",,  51.072549,-114.126529,,,0
9437,9437,"SB UNVRSTY DR@MCMAHON PARKING ENTR",,  51.070739,-114.125328,,,0
9438,9438,"sb FALCONRIDGE BV @ TARACOVE ESTATE DR NE",,  51.118475,-113.946991,,,0
9439,9439,"sb FALCONRIDGE BV @ SADDLETOWNE CI NE",,  51.121049,-113.947050,,,0
9440,9440,"sb SADDLETOWNE CI @ MARTINDALE DR NE",,  51.123387,-113.947396,,,0
9441,9441,"WB 23 AV@32 ST NE",,  51.072822,-113.989491,,,0
9442,9442,"SB 29 ST@S OF 23 AV NE",,  51.072417,-113.991930,,,0
9443,9443,"WB SUNRDG WY@29 ST NE",,  51.069305,-113.992660,,,0
9444,9444,"WB SUNRDG WY@W OF 29 ST NE",,  51.069358,-113.995755,,,0
9445,9445,"NB SUNRDG WY@23 AV NE",,  51.072301,-113.998291,,,0
9446,9446,"EB SUNRDG WY@BARLOW TR NE",,  51.073288,-114.000626,,,0
9447,9447,"SB SUNRDG WY@S OF 23 AV NE",,  51.071383,-113.998608,,,0
9448,9448,"EB SUNRDG WY@W OF 29 ST NE",,  51.069130,-113.994256,,,0
9449,9449,"NB 29 ST@SUNRDG WY NE",,  51.069740,-113.991747,,,0
9450,9450,"EB 23 AV@29 ST NE",,  51.072674,-113.990757,,,0
9452,9452,"nb FALCONRIDGE BV @ TARACOVE ESTATES DR NE",,  51.119299,-113.946537,,,0
9453,9453,"EB 18 ST@DGLS GLEN BV SE",,  50.956841,-114.007039,,,0
9454,9454,"SB DGLS GLEN BV@DGLS GLEN GA SE",,  50.954175,-114.004120,,,0
9455,9455,"SB DGLS GLEN BV@DGLS GLEN ME SE",,  50.951468,-114.005519,,,0
9456,9456,"WB DGLS GLEN BV@DGLS GLEN PL SE",,  50.951157,-114.008842,,,0
9457,9457,"NB DGLS GLEN BV@DGLS GLEN HE SE",,  50.953723,-114.009988,,,0
9458,9458,"NB DGLS GLEN BV@DGLS GLEN CL SE",,  50.955101,-114.010739,,,0
9459,9459,"EB DGLS GLEN BV@DGLS GLEN HE SE",,  50.956236,-114.009769,,,0
9461,9461,"NB 36 ST@DOVER RDG DR SE",,  51.021486,-113.981453,,,0
9462,9462,"SB 36 ST@17 AV SE",,  51.037192,-113.981830,,,0
9463,9463,"SB 36 ST@26 AV SE",,  51.029771,-113.981828,,,0
9464,9464,"SB 36 ST@30 AV SE",,  51.026406,-113.981775,,,0
9465,9465,"SB 33 ST@COTTONWOOD CR SE",,  51.034972,-113.987110,,,0
9466,9466,"WB 33 ST@30 ST SE",,  51.033242,-113.989091,,,0
9467,9467,"SB 28 ST@33 ST SE",,  51.031872,-113.991776,,,0
9468,9468,"EB 26 AV@FIR DR SE",,  51.030462,-113.988359,,,0
9469,9469,"EB 26 AV@SOUTHWOOD DR SE",,  51.030460,-113.985135,,,0
9470,9470,"WB 26 AV@SOUTHWOOD DR SE",,  51.030597,-113.986281,,,0
9471,9471,"WB 26 AV@FIR DR SE",,  51.030572,-113.989507,,,0
9472,9472,"EB 33 ST@HOLLY DR SE",,  51.032909,-113.989441,,,0
9473,9473,"NB 33 ST@COTTONWOOD CR SE",,  51.035605,-113.986556,,,0
9474,9474,"SB 52 ST@ERIN WDS DR SE",,  51.023474,-113.958575,,,0
9475,9475,"nb 36 ST @ 30 AV SE",,  51.027377,-113.981398,,,0
9476,9476,"nb 36 ST @ 26 AV SE",,  51.031164,-113.981409,,,0
9477,9477,"NB 52 ST@N OF ERIN WDS DR SE",,  51.024463,-113.958211,,,0
9478,9478,"SB 52 ST@MRLBRGH DR NE",,  51.059614,-113.958504,,,0
9479,9479,"SB 52 ST@MARYVALE DR NE",,  51.055825,-113.957040,,,0
9480,9480,"SB MARLBOROUGH WY @ MARYVALE DR NE",,  51.054952,-113.977078,,,0
9481,9481,"NB MCCALL WY @ MCCALL LD NE",,  51.098686,-114.003981,,,0
9482,9482,"SB MCCALL WY@MCCALL LD NE",,  51.098125,-114.005275,,,0
9483,9483,"NB 52 ST@MEMORIAL DR E",,  51.054576,-113.956051,,,0
9484,9484,"NB 52 ST@MARYVALE DR NE",,  51.057252,-113.957246,,,0
9485,9485,"WB 39 AV@34 ST NE",,  51.088932,-113.986730,,,0
9486,9486,"EB 39 AV@34 ST NE",,  51.088667,-113.984834,,,0
9487,9487,"WB 114 AV@W OF 35 ST SE",,  50.949560,-113.990789,,,0
9488,9488,"EB 114 AV@W OF 35 ST SE",,  50.949365,-113.990574,,,0
9489,9489,"SB 40 ST@114 AV SE",,  50.949897,-113.978421,,,0
9490,9490,"EB 116 AV@40 ST SE",,  50.947014,-113.976857,,,0
9491,9491,"NB 44 ST@N OF 116 AV SE",,  50.947532,-113.971854,,,0
9492,9492,"WB 116 AV@44 ST SE",,  50.947187,-113.972802,,,0
9493,9493,"NB 40 ST@116 AV SE",,  50.947570,-113.977860,,,0
9494,9494,"McKenzie Towne Dr @ Nleg of Elgin Est Pa SE wb",,  50.909056,-113.959955,,,0
9495,9495,"WB DUFFERIN BV@ 56 ST SE",,  50.954011,-113.952278,,,0
9496,9496,"WB DUFFERIN BV@54 ST SE",,  50.954069,-113.955877,,,0
9497,9497,"EB DUFFERIN BV@54 ST SE",,  50.953896,-113.954393,,,0
9498,9498,"52 St @ McKenzie Towne Li SE sb",,  50.913020,-113.952715,,,0
9499,9499,"McKenzie Towne Dr @ 52 St SE wb",,  50.912400,-113.952708,,,0
9500,9500,"EB 107 AV@24 ST SE",,  50.956581,-114.000433,,,0
9501,9501,"NB HAMPTONS DR@HAMSTEAD RD NW",,  51.141963,-114.131727,,,0
9502,9502,"NB HAMPTONS DR@HAMPSTEAD GD NW",,  51.143867,-114.130865,,,0
9503,9503,"WB HAMPTONS DR@HAMPSTEAD TC NW",,  51.144820,-114.134510,,,0
9504,9504,"WB HAMPTONS DR@HAMPSTEAD RI NW",,  51.144863,-114.136981,,,0
9505,9505,"NB HAMPTONS DR@HAMPTONS HT NW",,  51.145760,-114.139842,,,0
9506,9506,"WB HAMPTONS DR@HAMPTONS HT NW",,  51.148138,-114.144028,,,0
9507,9507,"SB HAMPTONS DR@HAMPTONS WY NW",,  51.146459,-114.150782,,,0
9508,9508,"EB CNTRY HLS BV@HAMPTONS BV NW",,  51.138654,-114.149032,,,0
9509,9509,"EB CNTRY HLS BV@EDGERDG GA NW",,  51.138421,-114.145014,,,0
9510,9510,"EB CNTRY HLS BV@EDGERDG PA NW",,  51.139604,-114.134533,,,0
9511,9511,"NB TARADALE DR @ 80 AV NE",,  51.124563,-113.929780,,,0
9512,9512,"EB TARAVISTA DR @ TARALAKE PK NE",,  51.121207,-113.930417,,,0
9513,9513,"EB SADDLETREE DR @ 52 ST NE",,  51.130033,-113.957336,,,0
9514,9514,"EB SADDLETREE DR @ SADDLECREEK WY NE",,  51.130033,-113.955277,,,0
9515,9515,"NB PRESTWICK CI@PRESTWICK GA SE",,  50.925742,-113.960646,,,0
9516,9516,"WB PRESTWICK CI@PRESTWICK VI SE",,  50.926663,-113.965966,,,0
9517,9517,"SB PRESTWICK CI@PRESTWICK MR SE",,  50.926118,-113.972335,,,0
9518,9518,"EB PRESTWICK DR@PRESTWICK CI SE",,  50.923260,-113.972108,,,0
9519,9519,"SB PRESTWICK BV@PRESTWICK DR SE",,  50.923043,-113.966159,,,0
9520,9520,"NB PRESTWICK BV@PRESTWICK AV SE",,  50.922484,-113.965782,,,0
9521,9521,"NB PRESTWICK CI@PRESTWICK DR SE",,  50.923422,-113.972467,,,0
9522,9522,"NB PRESTWICK CI@PRESTWICK MR SE",,  50.926393,-113.971506,,,0
9523,9523,"EB PRESTWICK CI@PRESTWICK ST SE",,  50.926511,-113.966374,,,0
9524,9524,"EB PRESTWICK GA@PRESTWICK CI SE",,  50.925355,-113.960315,,,0
9525,9525,"WB FISHCREEK BV@EVERGR GA SW",,  50.917747,-114.108291,,,0
9527,9527,"EB TARADALE DR @ TARARIDGE DR NE",,  51.113839,-113.939980,,,0
9528,9528,"NB TARACOVE RD @ TARADALE DR NE",,  51.114434,-113.936954,,,0
9529,9529,"NB TARACOVE RD @ TARALEA CI NE",,  51.116917,-113.936961,,,0
9530,9530,"NB TARACOVE RD @ TARACOVE WY NE",,  51.118682,-113.936373,,,0
9531,9531,"WB TARAVISTA DR @ TARACOVE RD NE",,  51.120730,-113.936923,,,0
9532,9532,"WB TARAVISTA DR @ TARAWOOD CL NE",,  51.121415,-113.941109,,,0
9533,9533,"nb SADDLETOWNE CI @ TARAVISTA DR NE",,  51.122064,-113.944253,,,0
9534,9534,"eb 80 AV @ SADDLETOWNE CI NE",,  51.125099,-113.943352,,,0
9535,9535,"eb 80 AV @ TARAWOOD LN NE",,  51.125045,-113.940597,,,0
9536,9536,"eb 80 AV @ TARAWOOD RD NE",,  51.125080,-113.935420,,,0
9537,9537,"eb 80 AV @ TARADALE DR NE",,  51.125150,-113.930556,,,0
9538,9538,"SB TARADALE DR @ TARALAKE VW NE",,  51.122535,-113.931001,,,0
9539,9539,"SB TARADALE DR @ TARAVISTA DR NE",,  51.121265,-113.929556,,,0
9540,9540,"SB TARADALE DR @ TARALAKE RD NE",,  51.120149,-113.928186,,,0
9545,9545,"nb SADDLEBROOK DR @ SADDLEBROOK CI NE",,  51.132664,-113.929986,,,0
9546,9546,"wb SADDLECREST BV @ SADDLEBROOK CM NE",,  51.136625,-113.930809,,,0
9547,9547,"wb SADDLECREST BV @ 68 ST NE",,  51.137309,-113.934567,,,0
9548,9548,"wb SADDLECREST BV @ SADDLECREST GD NE",,  51.137453,-113.936645,,,0
9549,9549,"SB SADDLERIDGE DR @ SADDLETREE DR NE",,  51.129313,-113.952480,,,0
9550,9550,"NB SADDLERIDGE DR @ SADDLEBACK RD NE",,  51.128036,-113.951463,,,0
9551,9551,"WB 80 AVE @ SADDLECREEK GT NE",,  51.125313,-113.954659,,,0
9552,9552,"EB SADDLEHORN DR @ 60 ST NE",,  51.129387,-113.945685,,,0
9553,9553,"EB SADDLEHORN DR @ SADDLEMEAD GR NE",,  51.129373,-113.943070,,,0
9554,9554,"SB SADDLEMONT BV @ SADDLEHORN DR NE",,  51.128064,-113.942199,,,0
9555,9555,"SB SADDLEMONT BV @ SADDLEMEAD WY NE",,  51.126903,-113.943891,,,0
9556,9556,"WB SADDLEMONT DR @ SADDLELAND CR NE",,  51.129791,-113.935694,,,0
9557,9557,"NB SADDLEMONT BV @ SADDLEFIELD DR NE",,  51.129663,-113.938004,,,0
9558,9558,"EB SADDLEMONT BV @ SADDLELAKE DR NE",,  51.129668,-113.935088,,,0
9559,9559,"WB SADDLEMONT BV @ SADDLELAKE GR NE",,  51.129768,-113.931736,,,0
9560,9560,"EB MCKENZ TOWNE DR@ELGIN ST SE",,  50.906168,-113.966517,,,0
9561,9561,"WB MCKENZ TOWNE DR@ELGIN ESTS HL SE",,  50.906687,-113.963993,,,0
9562,9562,"EB MCKENZ TOWNE DR@ELGIN RI SE",,  50.906712,-113.962896,,,0
9563,9563,"WB MCKENZ TOWNE DR@ELGIN ESTS PA SE",,  50.907243,-113.961866,,,0
9564,9564,"NB MCKENZ TOWNE DR@ELGIN MDWS WY SE",,  50.907766,-113.960864,,,0
9565,9565,"WB MCKENZ TOWNE DR@PROMENADE WY SE",,  50.910612,-113.957193,,,0
9566,9566,"WB ROYAL BIRCH BV@CNTRY HLS BV NW",,  51.149640,-114.214439,,,0
9567,9567,"ROYAL BIRCH BV NW@ROYAL BIRCH MT NW",,  51.149051,-114.215032,,,0
9568,9568,"NB BRENTWOOD RD@N OF CHARLESWOOD DR NW",,  51.084893,-114.127006,,,0
9569,9569,"EB 112 AV@ROCKYSPR GA NW",,  51.153914,-114.252125,,,0
9570,9570,"COUNTRY HILL BV@ 85 ST NW",,  51.151114,-114.214407,,,0
9571,9571,"NB CNTRY HLS BV@N OF 85 ST NW",,  51.152554,-114.215951,,,0
9572,9572,"SB ROCKY RDG RD@ROCKBOROUGH PA NW",,  51.151651,-114.234383,,,0
9573,9573,"NB ROCKY RDG RD@ROYAL OAK WY NW",,  51.149088,-114.234021,,,0
9574,9574,"SB CNTRY HLS BV@ROYAL OAK CE",,  51.152325,-114.216151,,,0
9575,9575,"NB ROCKY RDG RD@ROYAL OAK GD NW",,  51.152397,-114.233981,,,0
9576,9576,"EB SADDLEMONT BV @ SADDLELAKE GR NE",,  51.129517,-113.930037,,,0
9577,9577,"WB KINCORA DR@KINCORA GLEN GR NW",,  51.161308,-114.133073,,,0
9578,9578,"WB KINCORA DR@KINCORA GV NW",,  51.160572,-114.137910,,,0
9579,9579,"NB EVANSTON VW@EVANSCRK CO NW",,  51.167340,-114.121239,,,0
